Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price,Avg Close,Avg Open
8100.8,8300.0,8025.4,8250.6,2821.81601548,23147966.1927,8203.21596651,5437.992746913579,5422.111800411522
8251.5,8290.0,8030.0,8030.0,3096.81717503,25260419.3475,8156.89720117,5437.992746913579,5422.111800411522
8028.7,8277.7,7850.0,8173.1,4049.82022353,32638093.8489,8059.14634414,5437.992746913579,5422.111800411522
8174.1,8697.1,8100.0,8690.0,2680.85325729,22646622.9324,8447.54291225,5437.992746913579,5422.111800411522
8691.8,9388.0,8691.8,9174.3,3192.03207954,28801840.7333,9023.0423804,5437.992746913579,5422.111800411522
9174.3,9654.7,9155.6,9580.0,3131.80533832,29734005.0511,9494.20600548,5437.992746913579,5422.111800411522
9597.7,9885.2,9411.0,9800.0,2475.90411229,24083673.8277,9727.22396967,5437.992746913579,5422.111800411522
9820.0,11379.8,9000.2,9795.8,9958.75872977,102328971.341,10275.2736679,5437.992746913579,5422.111800411522
9773.1,10680.1,9220.8,10088.5,6997.11120759,69230759.0578,9894.19161763,5437.992746913579,5422.111800411522
10087.8,10961.2,9450.0,10896.1,4676.81408673,48154259.5423,10296.3809656,5437.992746913579,5422.111800411522
10887.1,11198.6,10673.0,10901.0,2623.40366774,28665269.0552,10926.7473426,5437.992746913579,5422.111800411522
10901.0,11777.0,10701.6,11235.1,4153.48733109,46829337.5521,11274.7033563,5437.992746913579,5422.111800411522
11242.0,11663.9,11006.3,11638.0,3476.47232317,39588226.5158,11387.4706414,5437.992746913579,5422.111800411522
11638.0,11850.0,11502.2,11736.2,3195.85665527,37365657.1069,11691.9064706,5437.992746913579,5422.111800411522
11723.4,13850.0,11723.4,13737.7,5197.7545049,66004059.016321,12698.571845611,5437.992746913579,5422.111800411522
13733.4,15958.0,13699.0,15899.0,7755.7522399,115523211.90071,14895.165333724,5437.992746913579,5422.111800411522
15899.0,16986.0,14201.6,15921.9,4718.38587644,73053187.800897,15482.664986276,5437.992746913579,5422.111800411522
15921.9,16100.0,13200.0,14682.9,3770.61362482,55390110.634468,14689.946026255,5437.992746913579,5422.111800411522
14682.9,15700.0,13000.0,14850.3,4467.85379163,64692624.567514,14479.575112486,5437.992746913579,5422.111800411522
14850.0,17423.0,14850.0,16578.0,4505.52736884,74307059.09086,16492.422086871,5437.992746913579,5422.111800411522
16568.1,17390.1,16300.0,16889.3,3333.16711892,56071409.74672,16822.261754727,5437.992746913579,5422.111800411522
16894.3,17199.9,15717.0,16150.1,3288.35052657,54417834.022072,16548.671919971,5437.992746913579,5422.111800411522
16135.3,16698.5,15825.7,16376.1,2915.69181985,47483492.41527,16285.497696294,5437.992746913579,5422.111800411522
16376.6,17950.0,16323.3,17500.0,3611.7813784,62658454.906154,17348.352057209,5437.992746913579,5422.111800411522
17500.0,19500.0,17343.0,19356.9,2758.74152106,50777234.899466,18405.941445343,5437.992746913579,5422.111800411522
19356.9,19660.0,18567.1,18920.6,3274.96908744,62668069.973058,19135.469160121,5437.992746913579,5422.111800411522
18920.8,19289.0,18298.5,18833.1,3388.9076985,63317251.15094,18683.675326704,5437.992746913579,5422.111800411522
18832.8,18946.8,16723.5,17600.5,4451.90521413,80548883.039631,18093.126238172,5437.992746913579,5422.111800411522
17593.5,17724.5,15501.2,16220.7,6042.25468999,99791126.962634,16515.544624088,5437.992746913579,5422.111800411522
16217.7,16950.0,14315.0,15180.0,4131.37583307,64895606.297597,15707.98903797,5437.992746913579,5422.111800411522
15184.3,15442.3,11205.0,13874.1,11076.10780529,147410514.52761,13308.873217829,5437.992746913579,5422.111800411522
13899.8,15600.0,13499.9,14560.9,3831.47848784,56472260.066801,14739.025743203,5437.992746913579,5422.111800411522
14569.4,14841.8,12500.0,13760.0,3621.10168348,48903274.553619,13505.081830958,5437.992746913579,5422.111800411522
13760.0,14512.0,13030.0,13865.0,2454.50188473,34059670.817416,13876.408500359,5437.992746913579,5422.111800411522
13870.0,16249.0,13763.0,15814.5,3622.53308714,55898541.4778,15430.788382925,5437.992746913579,5422.111800411522
15813.3,16555.2,14624.0,15445.9,3771.65844893,58956227.301679,15631.38022702,5437.992746913579,5422.111800411522
15444.3,15550.0,13732.5,14548.8,5020.62568393,72251227.308032,14390.881108562,5437.992746913579,5422.111800411522
14566.1,15198.5,14250.0,14400.8,3219.8920918,47183299.552711,14653.689691301,5437.992746913579,5422.111800411522
14400.8,14438.8,12132.4,12600.0,4404.2834104,58197495.731039,13213.839870889,5437.992746913579,5422.111800411522
12600.0,14299.0,12500.0,13990.0,2210.38420793,29672163.936218,13423.984766886,5437.992746913579,5422.111800411522
13971.1,14442.9,13050.0,13506.1,2226.37250671,30453735.422821,13678.634339508,5437.992746913579,5422.111800411522
13506.1,15300.0,13088.8,14882.0,3228.21366839,45657584.871591,14143.297055787,5437.992746913579,5422.111800411522
14882.0,15599.7,14701.9,15185.7,2740.65307326,41376944.456504,15097.476167345,5437.992746913579,5422.111800411522
15186.7,15500.1,14417.1,15266.6,3497.90019972,52267643.715369,14942.577183749,5437.992746913579,5422.111800411522
15266.6,17000.0,14961.0,16990.0,3728.58977026,59665095.733659,16002.054237653,5437.992746913579,5422.111800411522
16988.3,17245.0,16167.5,17088.0,2126.63751312,35480124.630044,16683.672892608,5437.992746913579,5422.111800411522
17083.5,17100.0,15665.0,16128.4,2270.3585095,37293409.038193,16426.220300514,5437.992746913579,5422.111800411522
16116.9,16130.1,13500.0,15022.6,3925.06457211,59097957.441231,15056.556740788,5437.992746913579,5422.111800411522
15016.9,15440.7,14230.7,14516.6,2991.73717995,44545152.110013,14889.393496376,5437.992746913579,5422.111800411522
14508.5,14979.0,13525.0,14937.6,3993.36981293,56610267.684115,14176.064410769,5437.992746913579,5422.111800411522
14907.0,15055.0,12848.0,13647.9,1991.79183395,27099780.14137,13605.729112579,5437.992746913579,5422.111800411522
13503.0,13503.0,13503.0,13503.0,0.009,121.527,13503.0,5437.992746913579,5422.111800411522
14101.0,17200.0,13266.3,14400.0,1182.99248664,17086982.065532,14443.863556618,5437.992746913579,5422.111800411522
14396.3,14500.0,13209.6,13711.2,2431.9326854,33420533.68043,13742.376127871,5437.992746913579,5422.111800411522
13711.1,14438.9,13207.0,13608.3,3531.91047996,49054873.577888,13889.047827295,5437.992746913579,5422.111800411522
13606.9,13633.1,10111.0,11533.2,10021.9238199,118108319.55431,11784.9947452,5437.992746913579,5422.111800411522
11533.9,11968.9,9225.0,11185.0,11353.58997941,119714197.6887,10544.17130668,5437.992746913579,5422.111800411522
11191.0,12262.3,10750.0,11286.0,7722.09300421,89641210.142619,11608.408509681,5437.992746913579,5422.111800411522
11286.1,12040.0,11036.4,11598.1,5520.73432895,63862193.610654,11567.699114911,5437.992746913579,5422.111800411522
11599.0,13079.6,11539.1,12845.9,4920.58015559,61599184.339732,12518.683243022,5437.992746913579,5422.111800411522
12845.6,12845.8,11146.0,11556.0,4677.56308317,55421192.095443,11848.304578692,5437.992746913579,5422.111800411522
11588.6,11968.5,10000.0,10811.3,5133.10693755,56090874.798632,10927.275718398,5437.992746913579,5422.111800411522
10811.3,11456.0,10001.0,10849.9,5067.02305339,54705475.061837,10796.373824516,5437.992746913579,5422.111800411522
10850.0,11500.0,10529.0,11419.8,4225.93491648,46672894.442544,11044.39499542,5437.992746913579,5422.111800411522
11419.8,11760.1,10899.0,11159.3,4650.91325434,52501975.7452,11288.530418452,5437.992746913579,5422.111800411522
11156.1,11634.2,10320.0,11080.8,7680.88569038,83836003.14752,10914.887491754,5437.992746913579,5422.111800411522
11080.0,11595.0,10850.0,11386.0,5943.53837824,67035524.158128,11278.723193503,5437.992746913579,5422.111800411522
11380.2,11932.7,11100.0,11629.9,5972.08431347,69394800.197957,11619.862774114,5437.992746913579,5422.111800411522
11633.9,11708.3,11015.0,11150.0,4564.69002336,51398551.916589,11260.031163903,5437.992746913579,5422.111800411522
11149.9,11200.0,9750.3,9979.8,10691.89936727,110770182.46979,10360.196880348,5437.992746913579,5422.111800411522
9985.0,10331.0,9513.1,10101.6,8868.30880981,88044146.245407,9927.952232337,5437.992746913579,5422.111800411522
10105.5,10180.9,8525.3,9037.6,14776.41408143,136494514.7997,9237.3233483784,5437.992746913579,5422.111800411522
9043.0,9155.0,7606.0,8772.6,18572.4774678,157095377.21591,8458.5041219337,5437.992746913579,5422.111800411522
8770.0,9463.7,8022.9,9167.9,8118.50885987,72257237.881125,8900.3090503842,5437.992746913579,5422.111800411522
9178.0,9346.0,7751.2,8130.2,8207.38976495,69144867.561308,8424.7086517804,5437.992746913579,5422.111800411522
8146.8,8349.3,6530.0,6843.7,20676.95141616,151212423.84491,7313.0908324681,5437.992746913579,5422.111800411522
6843.8,7950.0,5850.0,7677.0,28799.36011009,195189664.96459,6777.5695091296,5437.992746913579,5422.111800411522
7676.1,8644.1,7125.1,7559.0,15778.71540719,124719072.91244,7904.2602451409,5437.992746913579,5422.111800411522
7552.4,8638.4,7543.0,8231.0,11216.69802972,91995264.751265,8201.6351432045,5437.992746913579,5422.111800411522
8239.7,8749.9,7750.0,8680.1,10628.39103972,87981672.6623,8277.9860407373,5437.992746913579,5422.111800411522
8680.9,9080.0,8139.4,8555.7,10633.65116159,91709980.554953,8624.5052768159,5437.992746913579,5422.111800411522
8554.0,8555.4,7842.0,8056.1,8492.77130232,69373382.848841,8168.5212493465,5437.992746913579,5422.111800411522
8063.8,8988.0,8059.9,8906.3,7894.13699232,68301186.846411,8652.141065307,5437.992746913579,5422.111800411522
8897.6,8933.7,8385.0,8517.7,6411.5345649,55247585.279536,8616.905160582,5437.992746913579,5422.111800411522
8520.0,9520.6,8519.4,9489.7,7551.99653765,68853815.585675,9117.2996759743,5437.992746913579,5422.111800411522
9475.7,10247.0,9330.1,10037.0,9682.24238483,95449259.845221,9858.1770680281,5437.992746913579,5422.111800411522
10044.4,10325.1,9689.0,10188.5,6618.31856667,66420719.76387,10035.890399469,5437.992746913579,5422.111800411522
10188.5,11131.9,10056.7,11100.0,7380.93784998,78992275.878979,10702.20038219,5437.992746913579,5422.111800411522
11100.0,11308.8,10205.0,10430.0,9183.53515963,98755735.465444,10753.564259172,5437.992746913579,5422.111800411522
10430.0,11269.5,10371.0,11165.1,5688.90126809,62236161.13608,10939.926394078,5437.992746913579,5422.111800411522
11165.1,11790.1,11078.0,11242.3,9323.94347869,107072773.89205,11483.636096333,5437.992746913579,5422.111800411522
11231.2,11300.0,10236.2,10468.1,14340.49616908,154231454.71151,10754.959444434,5437.992746913579,5422.111800411522
10477.2,10976.0,9712.0,9840.2,13980.69425784,142818671.95599,10215.420587994,5437.992746913579,5422.111800411522
9842.0,10438.6,9550.9,10157.7,11254.28134104,112491758.07733,9995.4634746086,5437.992746913579,5422.111800411522
10147.9,10578.7,9363.0,9688.0,9604.01859406,95059134.2153,9897.8498723538,5437.992746913579,5422.111800411522
9688.0,9887.1,9310.1,9580.0,7456.22581474,71341421.990131,9568.0339843113,5437.992746913579,5422.111800411522
9580.0,10471.0,9386.7,10322.1,9117.0625545,91122333.701265,9994.7031356376,5437.992746913579,5422.111800411522
10326.8,10878.9,10123.7,10551.0,7361.21438057,77949489.753826,10589.21608907,5437.992746913579,5422.111800411522
10569.0,11081.4,10260.1,10310.0,8552.47780571,90789580.657624,10615.587987496,5437.992746913579,5422.111800411522
10309.0,11079.3,10130.0,10920.0,7852.27407536,83796751.673591,10671.653952648,5437.992746913579,5422.111800411522
10920.0,11190.0,10778.8,11031.3,5738.53135619,62992248.396471,10977.067909287,5437.992746913579,5422.111800411522
11031.3,11528.9,11031.3,11428.0,4944.44780197,56156759.213319,11357.53909485,5437.992746913579,5422.111800411522
11429.9,11539.0,11062.1,11512.1,4149.25347994,46719106.313427,11259.641412436,5437.992746913579,5422.111800411522
11503.1,11666.4,11400.8,11433.9,4954.25260616,57107967.834651,11527.060159113,5437.992746913579,5422.111800411522
11432.9,11438.0,10550.1,10731.5,10018.32245753,109673449.60443,10947.286840622,5437.992746913579,5422.111800411522
10718.4,10899.0,9388.1,9903.0,14472.60115717,146553555.52185,10126.276122053,5437.992746913579,5422.111800411522
9903.0,10120.7,9000.0,9279.9,11725.82958676,112306657.36264,9577.7152935475,5437.992746913579,5422.111800411522
9290.1,9427.9,8400.0,9244.5,19451.81845846,172862324.41608,8886.6922537466,5437.992746913579,5422.111800411522
9224.5,9515.2,8653.0,8752.0,11013.35144042,100791274.8313,9151.735089592,5437.992746913579,5422.111800411522
8762.3,9745.0,8434.1,9526.2,13887.8296224,126242443.58512,9090.1492182405,5437.992746913579,5422.111800411522
9533.7,9899.9,8755.0,9102.8,13106.41419373,122237778.25126,9326.5615174695,5437.992746913579,5422.111800411522
9109.9,9477.0,8812.5,9141.3,11066.15926846,101149409.20296,9140.4259372308,5437.992746913579,5422.111800411522
9141.2,9370.9,7900.0,8174.2,16372.07815925,139849590.07499,8541.9571489141,5437.992746913579,5422.111800411522
8175.9,8425.0,7621.4,8248.6,17259.23084809,139052525.66295,8056.704663542,5437.992746913579,5422.111800411522
8244.9,8615.0,7859.4,8251.0,11977.77050757,99214341.791834,8283.2061049367,5437.992746913579,5422.111800411522
8260.0,8340.0,7700.0,7843.4,11663.48026867,93482297.349629,8014.9573880395,5437.992746913579,5422.111800411522
7839.1,8249.1,7305.0,8183.2,18593.94738484,142241479.55847,7649.880717337,5437.992746913579,5422.111800411522
8183.2,8780.0,8064.0,8610.2,15090.74484515,126113987.4275,8357.0419301095,5437.992746913579,5422.111800411522
8600.0,9037.0,8305.2,8912.0,12610.92215199,109314525.25176,8668.2420154745,5437.992746913579,5422.111800411522
8911.9,9189.8,8750.0,8880.0,10571.30464218,94633137.381419,8951.8882091268,5437.992746913579,5422.111800411522
8879.0,9116.2,8487.0,8711.5,9985.44564072,87446573.869912,8757.4032262828,5437.992746913579,5422.111800411522
8710.0,8934.9,8265.0,8916.8,9577.16553937,81623202.37558,8522.6888937068,5437.992746913579,5422.111800411522
8917.4,9030.0,8480.0,8530.0,6878.03156606,60619577.015128,8813.5066599953,5437.992746913579,5422.111800411522
8532.7,8678.0,8368.8,8444.4,6076.19576525,51768889.310906,8519.9508559244,5437.992746913579,5422.111800411522
8453.5,8499.7,7850.0,8137.8,10150.47150298,82588565.160896,8136.4264838978,5437.992746913579,5422.111800411522
8137.8,8230.0,7708.6,7786.7,10179.27672891,80878989.051262,7945.4553801018,5437.992746913579,5422.111800411522
7786.7,8114.5,7728.3,7943.3,6642.37138266,52597764.224991,7918.5220450483,5437.992746913579,5422.111800411522
7935.0,7975.0,6900.0,7080.1,20895.70910605,154035688.88329,7371.6420965435,5437.992746913579,5422.111800411522
7084.8,7244.0,6550.0,6804.0,20857.68328036,142995106.37664,6855.7521204328,5437.992746913579,5422.111800411522
6804.0,7199.7,6773.9,6911.1,9318.5783671,65199540.644408,6996.726118074,5437.992746913579,5422.111800411522
6913.8,7037.0,6449.4,6810.0,13276.07288284,88735221.087665,6683.8455822549,5437.992746913579,5422.111800411522
6818.8,7134.9,6761.0,7054.7,8333.81724457,58197210.396241,6983.2597342064,5437.992746913579,5422.111800411522
7054.6,7529.7,7013.1,7414.8,9474.58631587,69574043.316257,7343.2275559853,5437.992746913579,5422.111800411522
7410.1,7432.7,6699.0,6790.4,11284.45226437,79223069.076798,7020.5506852061,5437.992746913579,5422.111800411522
6790.4,6935.8,6551.8,6763.5,11046.99114636,74430583.011723,6737.633987898,5437.992746913579,5422.111800411522
6763.6,6848.0,6505.0,6616.2,7304.35734635,48408853.354902,6627.3939046933,5437.992746913579,5422.111800411522
6613.9,7077.7,6602.2,6893.1,6684.72091985,46086972.322465,6894.3749297913,5437.992746913579,5422.111800411522
6885.0,7113.6,6878.6,7014.5,4464.73727071,31222768.276241,6993.1927419495,5437.992746913579,5422.111800411522
7022.9,7186.1,6608.3,6773.4,9945.51677003,68070544.993336,6844.3446999618,5437.992746913579,5422.111800411522
6774.2,6888.0,6646.8,6830.0,4965.88934736,33669502.727848,6780.1556524307,5437.992746913579,5422.111800411522
6829.9,6969.0,6798.0,6941.0,4106.75996618,28283815.993525,6887.1363864575,5437.992746913579,5422.111800411522
6940.9,8500.0,6759.0,7919.9,15139.23731092,114184129.88927,7542.2643521753,5437.992746913579,5422.111800411522
7919.9,8240.4,7741.0,7882.5,10669.71015032,85368726.514116,8001.0352025875,5437.992746913579,5422.111800411522
7882.4,8215.3,7816.2,8004.9,5013.16479984,40223044.69314,8023.4834279584,5437.992746913579,5422.111800411522
8005.0,8422.0,7996.6,8363.3,4067.77521854,33621727.465962,8265.3848011861,5437.992746913579,5422.111800411522
8374.0,8429.8,7902.0,8057.1,5906.32683407,47794298.92504,8092.0511627199,5437.992746913579,5422.111800411522
8057.2,8181.4,7800.3,7893.1,5197.57996383,41689251.438704,8020.8965958812,5437.992746913579,5422.111800411522
7893.0,8308.0,7865.0,8170.0,5577.11037823,45037842.690234,8075.4798875842,5437.992746913579,5422.111800411522
8170.6,8308.0,8099.7,8275.7,3584.32537652,29455636.99204,8217.9026449429,5437.992746913579,5422.111800411522
8267.5,8943.8,8226.0,8875.0,7749.02248547,66048508.256989,8523.4632343414,5437.992746913579,5422.111800411522
8875.1,9075.0,8629.3,8944.6,5032.70494654,44427417.540159,8827.741346272,5437.992746913579,5422.111800411522
8939.7,9072.0,8760.5,8811.8,4049.59962766,36112693.134229,8917.5959241916,5437.992746913579,5422.111800411522
8796.3,9032.1,8784.9,8954.1,4291.092669,38240355.340746,8911.5659554511,5437.992746913579,5422.111800411522
8959.0,9749.0,8947.0,9661.7,8904.02848288,83167013.914937,9340.3804889938,5437.992746913579,5422.111800411522
9661.7,9750.0,8767.0,8855.7,14048.63249021,129130997.22613,9191.7129525676,5437.992746913579,5422.111800411522
8857.0,9300.0,8555.0,9291.4,7802.75314974,69297979.416818,8881.2215492332,5437.992746913579,5422.111800411522
9281.7,9381.9,8891.8,8917.8,6206.90034304,57062192.372309,9193.3476000295,5437.992746913579,5422.111800411522
8917.8,9437.2,8865.0,9339.2,4802.20850146,44456858.293067,9257.5860210049,5437.992746913579,5422.111800411522
9328.1,9538.0,9165.0,9411.2,3800.97343832,35608849.499624,9368.3499970374,5437.992746913579,5422.111800411522
9407.4,9453.9,9110.7,9243.2,4135.39593872,38360011.56263,9276.0190634862,5437.992746913579,5422.111800411522
9246.5,9246.5,8830.0,9081.3,5955.92210715,53569802.535749,8994.3759458236,5437.992746913579,5422.111800411522
